txn_key,txn_id,txn_global_id,txn_date_dim_key,txn_amount_eur,txn_original_currency,txn_credit_debit_code,txn_bene_country_key,txn_orig_country_key,acct_key,counterparty_key,acct_currency,acct_open_date_dim_key,acct_close_date_dim_key,product_key,cust_key,link_type,transaction_type_via,insert_date
-644595814,101354,66838742,122607,1000.0,Dollar,AXC2760,2009651910,651865576,-1296731877,-1220127148,Dollar,122607,122607,,285529935,secondary,online,2022-04-20
-1565131558,101355,80675647,122608,5000.0,Dollar,AXC3120,651865576,651865576,-166813940,175806444,Dollar,122608,122608,,285529935,primary,online,2022-04-20
1261380126,101356,8771595,122609,6000.0,Dollar,AXC5228,2009651910,2009651910,-1834449882,-1019063111,Dollar,122609,122609,-1782036132.0,-1508857705,secondary,online,2022-04-20
500002842,101357,6305091,122610,7000.0,Dollar,AXC9343,651865576,2009651910,-598868733,936489185,Dollar,122610,122610,,-1508857705,secondary,offline,2022-04-20
-2135329767,101358,52038837,122611,8000.0,Dollar,AXC4806,651865576,2009651910,-530034891,175806444,Dollar,122611,122611,-1298298882.0,-1508857705,secondary,online,2022-04-20
-1072609601,101359,89789865,122612,9000.0,Dollar,AXC0480,2009651910,2009651910,1323247998,-1019063111,Dollar,122612,122612,-1656846950.0,-1508857705,primary,offline,2022-04-20
-1972564107,101360,83395335,122613,1000.0,Dollar,AXC6069,651865576,2009651910,-850885534,936489185,Dollar,122613,122613,-1782036132.0,-1508857705,secondary,offline,2022-04-20
-2006600416,101361,8373293,122614,5000.0,Dollar,AXC9721,2009651910,2009651910,-1469921608,700911348,Dollar,122614,122614,-1298298882.0,-1361623917,secondary,offline,2022-04-20
1107137201,101362,85990710,122615,6000.0,Dollar,AXC1994,2009651910,2009651910,-184863916,538690200,Dollar,122615,122615,-1782036132.0,-1361623917,secondary,offline,2022-04-20
323552104,101363,44684359,122616,108749.0,Dollar,AXC4942,651865576,2009651910,1468076622,-1682572948,Dollar,122616,122616,,-1361623917,primary,offline,2022-04-20
-308602559,101364,7641344,122617,1000.0,Dollar,AXC3980,-811770541,2009651910,-672784654,-957345522,Dollar,122617,122617,-1298298882.0,-1361623917,primary,online,2022-04-20
1685828154,101365,21511978,122618,5000.0,Dollar,AXC0312,-1647000595,2009651910,626206308,-1779754841,Dollar,122618,122618,,-1361623917,primary,offline,2022-04-20
1501711788,101366,67952258,122619,6000.0,Dollar,AXC5178,2009651910,651865576,-213971221,-1220127148,Dollar,122619,122619,,-695946541,secondary,online,2022-04-20
973265736,101367,63555563,122620,7000.0,Dollar,AXC5468,651865576,651865576,-55109351,175806444,Dollar,122620,122620,,-695946541,secondary,online,2022-04-20
-540248212,101368,43918933,122621,8000.0,Dollar,AXC5439,2009651910,651865576,403637533,-1019063111,Dollar,122621,122621,-1782036132.0,-695946541,secondary,online,2022-04-20
1046955727,101369,52954077,122622,9000.0,Dollar,AXC2928,651865576,651865576,-84867105,936489185,Dollar,122622,122622,,-695946541,primary,online,2022-04-20
-761297187,101370,46713811,122623,1000.0,Dollar,AXC6848,651865576,651865576,-617651838,175806444,Dollar,122623,122623,,-695946541,secondary,online,2022-04-20
-310867718,101371,50330175,122624,5000.0,Dollar,AXC4267,2009651910,2009651910,-1928463418,-1019063111,Dollar,122624,122624,1491230339.0,-1898147094,primary,offline,2022-04-20
1832365088,101372,44016329,122625,6000.0,Dollar,AXC4032,2009651910,2009651910,-596790182,700911348,Dollar,122625,122625,-1782036132.0,-1898147094,secondary,offline,2022-04-20
-696673324,101373,55667916,122626,6000.0,Dollar,AXC7693,2009651910,2009651910,749320578,538690200,Dollar,122626,122626,,-1898147094,secondary,offline,2022-04-20
-848621501,101374,5061304,122627,7000.0,Dollar,AXC2482,651865576,2009651910,-918841289,-1682572948,Dollar,122627,122627,1340448554.0,-1898147094,primary,offline,2022-04-20
-875948863,101375,24520926,122628,8000.0,Dollar,AXC1986,-811770541,2009651910,2036826674,-957345522,Dollar,122628,122628,,-1898147094,secondary,online,2022-04-20
1667046730,101376,75253937,122629,9000.0,Dollar,AXC9956,-1647000595,651865576,1596352584,-1779754841,Dollar,122629,122629,,-1476461694,secondary,online,2022-04-20
915583664,101377,69766869,122630,1000.0,Dollar,AXC2177,2009651910,651865576,-913462103,-1220127148,Dollar,122630,122630,,-1476461694,primary,online,2022-04-20
806082632,101378,32901049,122631,5000.0,Dollar,AXC9736,651865576,651865576,1781014812,175806444,Dollar,122631,122631,,-1476461694,secondary,offline,2022-04-20
-399298628,101379,1575212,122632,6000.0,Dollar,AXC7380,2009651910,651865576,-1448487904,-1019063111,Dollar,122632,122632,,-1476461694,secondary,offline,2022-04-20
2119041880,101380,5466520,122633,131258.0,Dollar,AXC8649,651865576,651865576,195244451,936489185,Dollar,122633,122633,,-1476461694,secondary,offline,2022-04-20
-1622587831,101381,52555365,122634,1000.0,Dollar,AXC0365,651865576,2009651910,742863713,175806444,Dollar,122634,122634,-1656846950.0,-795505173,secondary,offline,2022-04-20
-547469377,101382,34221140,122635,5000.0,Dollar,AXC6837,2009651910,2009651910,788668840,-1019063111,Dollar,122635,122635,1340448554.0,-795505173,secondary,online,2022-04-20
-1229514141,101383,59297230,122636,6000.0,Dollar,AXC0418,651865576,2009651910,-782960445,936489185,Dollar,122636,122636,,-795505173,secondary,online,2022-04-20
329029424,101384,61834767,122637,7000.0,Dollar,AXC3017,651865576,2009651910,1807173696,-1682572948,Dollar,122637,122637,,-795505173,primary,online,2022-04-20
-2134874890,101385,72221443,122638,8000.0,Dollar,AXC7542,-811770541,2009651910,-1878886496,-957345522,Dollar,122638,122638,-1656846950.0,-795505173,primary,online,2022-04-20
1735262353,101386,34451975,122639,9000.0,Dollar,AXC8162,-1647000595,651865576,248108296,-1779754841,Dollar,122639,122639,-1298298882.0,-1579970065,secondary,online,2022-04-20
-76743463,101387,6108947,122640,1000.0,Dollar,AXC3322,2009651910,651865576,567346397,-1220127148,Dollar,122640,122640,-1782036132.0,-1579970065,secondary,offline,2022-04-20
-751123848,101388,14846593,122641,5000.0,Dollar,AXC6748,651865576,651865576,184871714,175806444,Dollar,122641,122641,1340448554.0,-1579970065,secondary,online,2022-04-20
1796136832,101389,96535127,122642,6000.0,Dollar,AXC1802,2009651910,651865576,1680083331,-1019063111,Dollar,122642,122642,,-1579970065,secondary,online,2022-04-20
1912306534,101390,40873233,122643,127015.0,Dollar,AXC8617,651865576,651865576,-594513022,936489185,Dollar,122643,122643,,-1579970065,secondary,online,2022-04-20
412636218,101391,54137812,122644,119307.0,Dollar,AXC9187,2009651910,2009651910,90922243,-1220127148,Dollar,122644,122644,-1782036132.0,1511954344,secondary,online,2022-04-20
1694181075,101392,61183855,122645,1000.0,Dollar,AXC4636,651865576,2009651910,-2049444214,175806444,Dollar,122645,122645,-1656846950.0,1511954344,secondary,offline,2022-04-20
214518023,101393,3651933,122646,5000.0,Dollar,AXC3807,2009651910,2009651910,850279143,700911348,Dollar,122646,122646,-1656846950.0,1511954344,secondary,online,2022-04-20
-514465214,101394,74997898,122647,6000.0,Dollar,AXC1745,2009651910,2009651910,-1979079743,538690200,Dollar,122647,122647,-1298298882.0,1511954344,primary,offline,2022-04-20
2099490780,101395,42229618,122648,7000.0,Dollar,AXC1822,651865576,2009651910,806931001,-1682572948,Dollar,122648,122648,,1511954344,secondary,online,2022-04-20
-2016463063,101396,46816739,122649,8000.0,Dollar,AXC3895,-811770541,2009651910,1963679084,-957345522,Dollar,122649,122649,,-1857644233,primary,online,2022-04-20
-1101448265,101397,80013445,122650,9000.0,Dollar,AXC3911,-1647000595,2009651910,2008523904,-1779754841,Dollar,122650,122650,,-1857644233,secondary,offline,2022-04-20
-2083827659,101398,96560369,122651,1000.0,Dollar,AXC6557,2009651910,2009651910,1900020423,-1220127148,Dollar,122651,122651,,-1857644233,primary,offline,2022-04-20
-986714160,101399,41344031,122652,5000.0,Dollar,AXC0653,651865576,2009651910,-1248312953,175806444,Dollar,122652,122652,,-1857644233,primary,offline,2022-04-20
502816405,101400,15375120,122653,6000.0,Dollar,AXC2541,2009651910,2009651910,-1264229155,700911348,Dollar,122653,122653,,-1857644233,secondary,offline,2022-04-20
-1674812437,101401,79034867,122654,108749.0,Dollar,AXC1935,2009651910,2009651910,1510023922,538690200,Dollar,122654,122654,-1298298882.0,-1063770282,primary,online,2022-04-20
-1202824681,101402,11654195,122655,1000.0,Dollar,AXC0928,651865576,2009651910,1269708980,-1682572948,Dollar,122655,122655,,-1063770282,secondary,offline,2022-04-20
-812578608,101403,16297643,122656,5000.0,Dollar,AXC2450,-811770541,2009651910,793364491,-957345522,Dollar,122656,122656,1340448554.0,-1063770282,secondary,online,2022-04-20
-470117544,101404,76279134,122657,6000.0,Dollar,AXC6308,-1647000595,2009651910,1247371411,-1779754841,Dollar,122657,122657,-1298298882.0,-1063770282,secondary,offline,2022-04-20
2581183,101405,73913972,122658,7000.0,Dollar,AXC2088,2009651910,2009651910,-143648272,-1220127148,Dollar,122658,122658,1340448554.0,-1063770282,secondary,offline,2022-04-20
23896484,101406,17494499,122659,8000.0,Dollar,AXC7858,651865576,2009651910,1901706089,175806444,Dollar,122659,122659,1340448554.0,-1812399749,secondary,online,2022-04-20
743658097,101407,58842312,122660,9000.0,Dollar,AXC7977,2009651910,2009651910,-1504491934,-1019063111,Dollar,122660,122660,,-1812399749,primary,online,2022-04-20
-145062853,101408,12587492,122661,1000.0,Dollar,AXC9553,651865576,2009651910,1765721358,936489185,Dollar,122661,122661,,-1812399749,primary,online,2022-04-20
-1922193363,101409,7574615,122662,5000.0,Dollar,AXC9582,651865576,2009651910,-1410241057,175806444,Dollar,122662,122662,,-1812399749,secondary,offline,2022-04-20
576081397,101410,24259105,122663,6000.0,Dollar,AXC8867,2009651910,2009651910,869973852,-1019063111,Dollar,122663,122663,-1656846950.0,-1812399749,secondary,offline,2022-04-20
1619083301,101411,84884639,122664,149377.0,Dollar,AXC4325,651865576,651865576,1897931989,936489185,Dollar,122664,122664,,530227939,primary,offline,2022-04-20
-784562595,101412,73373397,122665,6000.0,Dollar,AXC8511,2009651910,651865576,470115915,700911348,Dollar,122665,122665,,530227939,primary,online,2022-04-20
-890778538,101413,84164780,122666,7000.0,Dollar,AXC4716,2009651910,651865576,1635761599,538690200,Dollar,122666,122666,,530227939,primary,offline,2022-04-20
-29260069,101414,56477699,122667,8000.0,Dollar,AXC6544,651865576,651865576,1655972124,-1682572948,Dollar,122667,122667,-1656846950.0,530227939,primary,online,2022-04-20
1575124914,101415,64044816,122668,9000.0,Dollar,AXC4248,-811770541,651865576,501140415,-957345522,Dollar,122668,122668,-1656846950.0,530227939,primary,offline,2022-04-20
176216566,101416,69434938,122669,1000.0,Dollar,AXC3055,-1647000595,-811770541,1042122594,-1779754841,Dollar,122669,122669,1340448554.0,843964401,primary,offline,2022-04-20
-2108561286,101417,48549995,122670,5000.0,Dollar,AXC6755,2009651910,-811770541,-322661591,-1220127148,Dollar,122670,122670,,843964401,secondary,online,2022-04-20
-1977674739,101418,36173323,122671,6000.0,Dollar,AXC1007,651865576,-811770541,-626932579,175806444,Dollar,122671,122671,-1298298882.0,843964401,secondary,offline,2022-04-20
-1651186471,101419,65066092,122672,131258.0,Dollar,AXC3892,2009651910,-811770541,2078897134,-1019063111,Dollar,122672,122672,1340448554.0,843964401,primary,online,2022-04-20
804932852,101420,88351976,122673,1000.0,Dollar,AXC8266,651865576,-811770541,-210222131,936489185,Dollar,122673,122673,,843964401,primary,online,2022-04-20
-1471687737,101421,84712920,122674,5000.0,Dollar,AXC9026,651865576,-1647000595,502312933,175806444,Dollar,122674,122674,,-1565924577,primary,online,2022-04-20
-1907292485,101422,29222083,122675,6000.0,Dollar,AXC6293,2009651910,-1647000595,-2124892291,-1019063111,Dollar,122675,122675,,-1565924577,primary,online,2022-04-20
-663336048,101423,95794707,122676,7000.0,Dollar,AXC9180,651865576,-1647000595,327391140,936489185,Dollar,122676,122676,1340448554.0,-1565924577,primary,online,2022-04-20
1113710893,101424,69882423,122677,8000.0,Dollar,AXC0195,2009651910,-1647000595,-1656368207,700911348,Dollar,122677,122677,-1656846950.0,-1565924577,secondary,online,2022-04-20
1857001174,101425,67394088,122678,9000.0,Dollar,AXC8350,2009651910,-1647000595,-1371761964,538690200,Dollar,122678,122678,,-1565924577,primary,online,2022-04-20
854052361,101426,73828886,122679,1000.0,Dollar,AXC4526,651865576,2009651910,-1113695986,-1682572948,Dollar,122679,122679,,-1186507029,primary,online,2022-04-20
687197054,101427,40167359,122680,5000.0,Dollar,AXC9657,-811770541,2009651910,-1383148755,-957345522,Dollar,122680,122680,-1298298882.0,-1186507029,primary,online,2022-04-20
1273868453,101428,22207607,122681,6000.0,Dollar,AXC2231,-1647000595,2009651910,1826878179,-1779754841,Dollar,122681,122681,,-1186507029,secondary,online,2022-04-20
1349552244,101429,72245554,122682,127015.0,Dollar,AXC9102,2009651910,2009651910,-872224212,-1220127148,Dollar,122682,122682,-1298298882.0,-1186507029,secondary,offline,2022-04-20
1545154186,101430,66953317,122683,119307.0,Dollar,AXC8747,651865576,2009651910,195706168,175806444,Dollar,122683,122683,1340448554.0,-1186507029,primary,offline,2022-04-20
-1530154050,101431,99983922,122684,1000.0,Dollar,AXC3191,2009651910,651865576,1374105907,-1019063111,Dollar,122684,122684,-1298298882.0,281364066,secondary,online,2022-04-20
-1719245653,101432,90801519,122685,5000.0,Dollar,AXC6638,651865576,651865576,1929527707,936489185,Dollar,122685,122685,,281364066,secondary,online,2022-04-20
-1087938664,101433,7423278,122686,6000.0,Dollar,AXC0337,651865576,651865576,-88892427,175806444,Dollar,122686,122686,,281364066,primary,offline,2022-04-20
-1564192066,101434,74202230,122687,7000.0,Dollar,AXC4820,2009651910,651865576,1677795646,-1019063111,Dollar,122687,122687,-1298298882.0,281364066,secondary,online,2022-04-20
-1107514140,101435,65394745,122688,8000.0,Dollar,AXC7078,651865576,651865576,2126459463,936489185,Dollar,122688,122688,1491230339.0,281364066,primary,offline,2022-04-20
-2025535756,101436,46032451,122689,9000.0,Dollar,AXC6738,-811770541,2009651910,1308040469,-957345522,Dollar,122689,122689,1340448554.0,112346000,secondary,offline,2022-04-20
610667696,101437,39406134,122690,1000.0,Dollar,AXC6696,-1647000595,2009651910,-1441152427,-1779754841,Dollar,122690,122690,,112346000,secondary,online,2022-04-20
-1358346786,101438,99173791,122691,5000.0,Dollar,AXC7484,2009651910,2009651910,1031845298,-1220127148,Dollar,122691,122691,-1656846950.0,112346000,secondary,offline,2022-04-20
-1545807688,101439,26036480,122692,6000.0,Dollar,AXC6201,651865576,2009651910,-1026575259,175806444,Dollar,122692,122692,-1298298882.0,112346000,secondary,online,2022-04-20
-299254960,101440,85590853,122693,108749.0,Dollar,AXC3261,2009651910,2009651910,-1404760046,-1019063111,Dollar,122693,122693,1340448554.0,112346000,secondary,offline,2022-04-20
105229497,101441,27012542,122694,1000.0,Dollar,AXC5742,651865576,2009651910,-886501986,936489185,Dollar,122694,122694,1340448554.0,508532049,secondary,offline,2022-04-20
-2130661119,101442,67757723,122695,5000.0,Dollar,AXC2049,2009651910,2009651910,-776392274,-1220127148,Dollar,122695,122695,-1656846950.0,508532049,primary,online,2022-04-20
1905120885,101443,88582714,122696,6000.0,Dollar,AXC6316,651865576,2009651910,-1565368678,175806444,Dollar,122696,122696,,508532049,secondary,online,2022-04-20
-138800359,101444,30075610,122697,7000.0,Dollar,AXC2226,2009651910,2009651910,-931138345,700911348,Dollar,122697,122697,,508532049,primary,offline,2022-04-20
-2010023369,101445,96169183,122698,8000.0,Dollar,AXC7247,2009651910,2009651910,-171253818,538690200,Dollar,122698,122698,-1656846950.0,508532049,primary,offline,2022-04-20
-673155869,101446,48611702,122699,9000.0,Dollar,AXC6120,651865576,651865576,-441842443,-1682572948,Dollar,122699,122699,,1808223782,primary,online,2022-04-20
570656266,101447,67706644,122700,1000.0,Dollar,AXC6068,-811770541,651865576,441160528,-957345522,Dollar,122700,122700,,1808223782,primary,online,2022-04-20
1694177874,101448,18524648,122701,5000.0,Dollar,AXC5468,-1647000595,651865576,1700988770,-1779754841,Dollar,122701,122701,,1808223782,secondary,online,2022-04-20
-1037643793,101449,7205211,122702,6000.0,Dollar,AXC6141,2009651910,651865576,118423378,-1220127148,Dollar,122702,122702,,1808223782,secondary,online,2022-04-20
-392546014,101450,5525106,122703,120227.0,Dollar,AXC4714,651865576,651865576,861574746,175806444,Dollar,122703,122703,,1808223782,primary,online,2022-04-20
-420498827,101451,23708468,122704,6000.0,Dollar,AXC9078,2009651910,2009651910,1097638698,700911348,Dollar,122704,122704,-1298298882.0,-520708919,primary,online,2022-04-20
-1460207046,101452,81330695,122705,7000.0,Dollar,AXC4671,2009651910,2009651910,-500045925,538690200,Dollar,122705,122705,-1782036132.0,-520708919,secondary,offline,2022-04-20
652353401,101453,2854428,122706,8000.0,Dollar,AXC1764,651865576,2009651910,-1961573463,-1682572948,Dollar,122706,122706,-1298298882.0,-520708919,secondary,online,2022-04-20
-395218853,101454,9651338,122707,9000.0,Dollar,AXC3145,-811770541,2009651910,-57506064,-957345522,Dollar,122707,122707,,-520708919,primary,online,2022-04-20
-1478045263,101455,46857208,122708,1000.0,Dollar,AXC1029,-1647000595,2009651910,1795385457,-1779754841,Dollar,122708,122708,1340448554.0,-520708919,primary,offline,2022-04-20
1216545249,101456,32561710,122709,5000.0,Dollar,AXC3741,2009651910,651865576,549074835,-1220127148,Dollar,122709,122709,,1197581376,secondary,offline,2022-04-20
-1482449763,101457,21357887,122710,6000.0,Dollar,AXC2247,651865576,651865576,-624257372,175806444,Dollar,122710,122710,,1197581376,secondary,offline,2022-04-20
-1463348223,101458,86485016,122711,131258.0,Dollar,AXC7122,2009651910,651865576,-71912355,-1019063111,Dollar,122711,122711,-1298298882.0,1197581376,primary,online,2022-04-20
567747853,101459,9507994,122712,1000.0,Dollar,AXC8202,651865576,651865576,-1380346078,936489185,Dollar,122712,122712,,1197581376,primary,offline,2022-04-20
-1788354964,101460,68998307,122713,5000.0,Dollar,AXC8837,651865576,651865576,-1880151799,175806444,Dollar,122713,122713,-1782036132.0,1197581376,primary,offline,2022-04-20
1594591557,101461,64547403,122714,6000.0,Dollar,AXC1245,2009651910,-811770541,104532255,-1019063111,Dollar,122714,122714,1491230339.0,-1931702376,primary,offline,2022-04-20
-443280650,101462,19889018,122715,7000.0,Dollar,AXC2793,651865576,-811770541,993074706,936489185,Dollar,122715,122715,,-1931702376,primary,offline,2022-04-20
-680994911,101463,99991445,122716,8000.0,Dollar,AXC6942,2009651910,-811770541,-1032459485,700911348,Dollar,122716,122716,,-1931702376,primary,online,2022-04-20
-895062413,101464,74483202,122717,9000.0,Dollar,AXC2743,2009651910,-811770541,857750264,538690200,Dollar,122717,122717,-1298298882.0,-1931702376,secondary,offline,2022-04-20
-568314236,101465,68264894,122718,1000.0,Dollar,AXC8686,651865576,-811770541,11252744,-1682572948,Dollar,122718,122718,1491230339.0,-1931702376,primary,offline,2022-04-20
153377964,101466,96031206,122719,5000.0,Dollar,AXC0501,-811770541,-1647000595,1634844606,-957345522,Dollar,122719,122719,,-116591679,primary,online,2022-04-20
564639480,101467,47922327,122720,6000.0,Dollar,AXC8852,-1647000595,-1647000595,-336493341,-1779754841,Dollar,122720,122720,1340448554.0,-116591679,secondary,online,2022-04-20
-1058111681,101468,61574920,122721,127015.0,Dollar,AXC4361,2009651910,-1647000595,577758809,-1220127148,Dollar,122721,122721,1340448554.0,-116591679,secondary,online,2022-04-20
-1899664717,101469,95421567,122722,119307.0,Dollar,AXC6765,651865576,-1647000595,-1687303170,175806444,Dollar,122722,122722,,-116591679,secondary,offline,2022-04-20
149564747,101470,89511797,122723,1000.0,Dollar,AXC2442,2009651910,-1647000595,1615448680,-1019063111,Dollar,122723,122723,,-116591679,primary,online,2022-04-20
-351255295,101471,62547522,122724,5000.0,Dollar,AXC1632,651865576,2009651910,-1905437647,936489185,Dollar,122724,122724,,-358322028,secondary,offline,2022-04-20
1189208865,101472,65618628,122725,6000.0,Dollar,AXC9670,651865576,2009651910,-1524237035,175806444,Dollar,122725,122725,,-358322028,secondary,offline,2022-04-20
-1897957173,101473,92336036,122726,7000.0,Dollar,AXC4356,2009651910,2009651910,1701793246,-1019063111,Dollar,122726,122726,1491230339.0,-358322028,primary,offline,2022-04-20
-113858876,101474,74313427,122727,8000.0,Dollar,AXC5159,651865576,2009651910,483101958,936489185,Dollar,122727,122727,1340448554.0,-358322028,secondary,offline,2022-04-20
-635986800,101475,85221049,122728,9000.0,Dollar,AXC8312,2009651910,2009651910,1095785671,700911348,Dollar,122728,122728,,-358322028,secondary,online,2022-04-20
1228063794,101476,60786021,122729,1000.0,Dollar,AXC4615,2009651910,651865576,498560199,538690200,Dollar,122729,122729,1340448554.0,220540900,secondary,online,2022-04-20
-36464115,101477,40965850,122730,5000.0,Dollar,AXC3097,651865576,651865576,953266235,-1682572948,Dollar,122730,122730,-1782036132.0,220540900,primary,offline,2022-04-20
-527965992,101478,59452067,122731,6000.0,Dollar,AXC5260,-811770541,651865576,712532273,-957345522,Dollar,122731,122731,,220540900,primary,offline,2022-04-20
2144444900,101479,2553865,122732,108749.0,Dollar,AXC5066,-1647000595,651865576,860070336,-1779754841,Dollar,122732,122732,-1298298882.0,220540900,secondary,online,2022-04-20
798399050,101480,10882661,122733,1000.0,Dollar,AXC4400,2009651910,651865576,-722584182,-1220127148,Dollar,122733,122733,,220540900,primary,online,2022-04-20
-1230160278,101481,39146588,122734,5000.0,Dollar,AXC1058,651865576,2009651910,79940987,175806444,Dollar,122734,122734,,-778855607,secondary,offline,2022-04-20
285652176,101482,33139711,122735,6000.0,Dollar,AXC6285,2009651910,2009651910,-1745224437,-1019063111,Dollar,122735,122735,,-778855607,secondary,online,2022-04-20
-1126367023,101483,2606083,122736,7000.0,Dollar,AXC2916,651865576,2009651910,-1044708799,936489185,Dollar,122736,122736,,-778855607,primary,offline,2022-04-20
1623723660,101484,1095595,122737,8000.0,Dollar,AXC4078,651865576,2009651910,-1863984868,175806444,Dollar,122737,122737,,-778855607,secondary,online,2022-04-20
-444615062,101485,48842235,122738,9000.0,Dollar,AXC7924,2009651910,2009651910,1751353044,-1019063111,Dollar,122738,122738,1491230339.0,-778855607,secondary,offline,2022-04-20
-1683116464,101486,309701,122739,1000.0,Dollar,AXC3833,651865576,2009651910,2059950071,936489185,Dollar,122739,122739,1340448554.0,196052322,secondary,online,2022-04-20
-128245173,101487,94389898,122740,5000.0,Dollar,AXC3022,2009651910,2009651910,-1145751114,700911348,Dollar,122740,122740,,196052322,secondary,online,2022-04-20
190184143,101488,55031802,122741,6000.0,Dollar,AXC7924,2009651910,2009651910,-801433759,538690200,Dollar,122741,122741,,196052322,secondary,online,2022-04-20
-171751312,101489,52992434,122742,197418.0,Dollar,AXC8661,651865576,2009651910,881420816,-1682572948,Dollar,122742,122742,,196052322,secondary,online,2022-04-20
-232685554,101490,56971299,122743,6000.0,Dollar,AXC4659,-811770541,2009651910,-1336517727,-957345522,Dollar,122743,122743,,196052322,secondary,offline,2022-04-20
-1382464951,101491,6810023,122744,7000.0,Dollar,AXC9259,-1647000595,651865576,-1149848159,-1779754841,Dollar,122744,122744,,-404873861,primary,offline,2022-04-20
-1768953048,101492,26120147,122745,8000.0,Dollar,AXC9579,2009651910,651865576,545355533,-1220127148,Dollar,122745,122745,,-404873861,secondary,online,2022-04-20
-2011438623,101493,27202572,122746,9000.0,Dollar,AXC9424,651865576,651865576,1104851019,175806444,Dollar,122746,122746,-1298298882.0,-404873861,secondary,online,2022-04-20
349345742,101494,5777240,122747,1000.0,Dollar,AXC6835,2009651910,651865576,-1911255093,-1019063111,Dollar,122747,122747,-1782036132.0,-404873861,primary,online,2022-04-20
668322283,101495,18696200,122748,5000.0,Dollar,AXC0380,651865576,651865576,1046175911,936489185,Dollar,122748,122748,,-404873861,primary,online,2022-04-20
1858416437,101496,32061412,122749,6000.0,Dollar,AXC8584,651865576,2009651910,-1274702786,175806444,Dollar,122749,122749,-1782036132.0,-1938609551,secondary,offline,2022-04-20
1307523896,101497,41853907,122750,131258.0,Dollar,AXC1958,2009651910,2009651910,-258213128,-1019063111,Dollar,122750,122750,1340448554.0,-1938609551,primary,online,2022-04-20
-1394050688,101498,56957944,122751,1000.0,Dollar,AXC5168,651865576,2009651910,964310708,936489185,Dollar,122751,122751,,-1938609551,secondary,online,2022-04-20
-1363315707,101499,66330058,122752,5000.0,Dollar,AXC1209,2009651910,2009651910,-1805672739,700911348,Dollar,122752,122752,-1298298882.0,-1938609551,secondary,online,2022-04-20
1655212568,101500,73084473,122753,6000.0,Dollar,AXC2684,2009651910,2009651910,558652612,538690200,Dollar,122753,122753,,-1938609551,secondary,online,2022-04-20
-796339955,101501,15131160,122220,125000.0,Dollar,AXC3971,2009651910,2009651910,-396384284,-1220127148,Dollar,122220,122220,,-396384284,primary,online,2022-04-20
1660222844,101502,78416291,122221,8000.0,Dollar,AXC8446,651865576,2009651910,1048811874,175806444,Dollar,122221,122221,,-396384284,secondary,offline,2022-04-20
-1105697492,101503,13394021,122222,9000.0,Dollar,AXC3015,2009651910,2009651910,864281936,-1019063111,Dollar,122222,122222,,-396384284,secondary,offline,2022-04-20
536640282,101504,15228320,122223,1000.0,Dollar,AXC8367,651865576,2009651910,556136777,936489185,Dollar,122223,122223,1340448554.0,-396384284,primary,offline,2022-04-20
-2040665797,101505,85826214,122224,5000.0,Dollar,AXC7851,2009651910,2009651910,207644007,-1220127148,Dollar,122224,122224,,-396384284,primary,online,2022-04-20
1855824590,101506,10709615,122225,127015.0,Dollar,AXC7891,651865576,2009651910,-1494686683,175806444,Dollar,122225,122225,,1048811874,secondary,online,2022-04-20
1286741422,101507,15332274,122226,127015.0,Dollar,AXC4145,2009651910,2009651910,-1391764478,700911348,Dollar,122226,122226,-1782036132.0,1048811874,primary,online,2022-04-20
-1604205167,101508,32611005,122227,119307.0,Dollar,AXC0046,2009651910,2009651910,1378281443,538690200,Dollar,122227,122227,-1656846950.0,1048811874,secondary,offline,2022-04-20
404135337,101509,67723511,122228,1000.0,Dollar,AXC2909,651865576,2009651910,1838197,-1682572948,Dollar,122228,122228,,1048811874,primary,online,2022-04-20
-1580969707,101510,34603351,122229,5000.0,Dollar,AXC8067,-811770541,2009651910,1915089867,-957345522,Dollar,122229,122229,1491230339.0,1048811874,primary,online,2022-04-20
-552845081,101511,52272765,122230,6000.0,Dollar,AXC7813,-1647000595,651865576,878840179,-1779754841,Dollar,122230,122230,,864281936,secondary,offline,2022-04-20
-1334763430,101512,40717577,122231,7000.0,Dollar,AXC8620,2009651910,651865576,324263783,-1220127148,Dollar,122231,122231,-1782036132.0,864281936,primary,online,2022-04-20
2113775734,101513,42948810,122232,8000.0,Dollar,AXC8006,651865576,651865576,1057230190,175806444,Dollar,122232,122232,-1782036132.0,864281936,primary,offline,2022-04-20
1233941622,101514,20088988,122233,9000.0,Dollar,AXC9118,2009651910,651865576,1799814350,700911348,Dollar,122233,122233,,864281936,secondary,online,2022-04-20
-243015112,101515,15738076,122234,1000.0,Dollar,AXC9933,2009651910,651865576,-1647980495,538690200,Dollar,122234,122234,1340448554.0,864281936,primary,offline,2022-04-20
1830865235,101516,56066204,122235,5000.0,Dollar,AXC6278,651865576,-811770541,-1691024193,-1682572948,Dollar,122235,122235,,556136777,primary,offline,2022-04-20
-616918193,101517,60176600,122236,6000.0,Dollar,AXC8956,-811770541,-811770541,-1687259308,-957345522,Dollar,122236,122236,,556136777,secondary,offline,2022-04-20
1216849395,101518,99811407,122237,108749.0,Dollar,AXC8868,-1647000595,-811770541,1030947570,-1779754841,Dollar,122237,122237,,556136777,primary,offline,2022-04-20
